,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Court_Indoor,Court_Outdoor,Surface_Clay,Surface_Grass,Surface_Hard,Round_1st Round,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,player1_round1,player2_round1,player1_round2,player2_round2,player1_round3,player2_round3,player1_round4,player2_round4,player1_round5,player2_round5
18982,5,Thompson,Kukushkin,Thompson,63,90,829,661,1.36,3.2,False,True,False,False,True,False,False,True,False,False,False,False,False,7,5,6,4,6,1,0,0,0,0
18983,5,Berankis,Carreno,Carreno,65,27,809,1500,3.4,1.33,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,3,6,2,6,0,0,0,0
18984,5,Shapovalov,Fritz,Shapovalov,17,25,2075,1545,1.53,2.5,False,True,False,False,True,False,False,True,False,False,False,False,False,3,6,6,3,4,6,7,6,6,2
18985,5,Mannarino,Zverev,Zverev,39,7,1191,3630,5.5,1.14,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,4,6,2,6,2,6,0,0
18986,5,Djokovic,Struff,Djokovic,1,29,10860,1405,1.05,11.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,3,6,3,6,1,0,0,0,0
18987,5,Tsitsipas,Coric,Coric,6,32,5095,1355,1.11,6.5,False,True,False,False,True,False,False,True,False,False,False,False,False,7,6,4,6,6,4,5,7,6,7
18988,5,Rublev,Caruso,Rublev,14,100,2234,623,1.07,9.0,False,True,False,False,True,False,False,True,False,False,False,False,False,6,0,6,4,6,0,0,0,0,0
18989,5,Wolf,Medvedev,Medvedev,138,5,402,5890,10.0,1.06,False,True,False,False,True,False,False,True,False,False,False,False,False,3,6,3,6,2,6,0,0,0,0
18990,5,Pospisil,Bautista,Pospisil,94,11,642,2540,3.2,1.36,False,True,False,False,True,False,False,True,False,False,False,False,False,7,5,2,6,4,6,6,3,6,2
18991,5,Khachanov,De,De,16,28,2120,1485,2.37,1.57,False,True,False,False,True,False,False,True,False,False,False,False,False,4,6,6,0,6,4,3,6,1,6
18992,5,Berrettini,Ruud,Berrettini,8,37,2940,1279,1.14,5.5,False,True,False,False,True,False,False,True,False,False,False,False,False,6,4,6,4,6,2,0,0,0,0
18993,5,Moutet,Auger-Aliassime,Auger-Aliassime,77,21,722,1806,4.5,1.2,False,True,False,False,True,False,False,True,False,False,False,False,False,1,6,0,6,4,6,0,0,0,0
18994,5,Tiafoe,Fucsovics,Tiafoe,82,66,700,787,2.37,1.57,False,True,False,False,True,False,False,True,False,False,False,False,False,6,2,6,3,6,2,0,0,0,0
18995,5,Cilic,Thiem,Thiem,38,3,1225,7135,4.0,1.25,False,True,False,False,True,False,False,True,False,False,False,False,False,2,6,2,6,6,3,3,6,0,0
18996,5,Zverev,Davidovich,Zverev,7,99,3630,627,1.11,6.5,False,True,False,False,True,False,False,False,True,False,False,False,False,6,2,6,2,6,1,0,0,0,0
18997,5,Djokovic,Carreno,Carreno,1,27,10860,1500,1.05,11.0,False,True,False,False,True,False,False,False,True,False,False,False,False,5,6,0,0,0,0,0,0,0,0
18998,5,Coric,Thompson,Coric,32,63,1355,829,1.5,2.62,False,True,False,False,True,False,False,False,True,False,False,False,False,7,5,6,1,6,3,0,0,0,0
18999,5,Goffin,Shapovalov,Shapovalov,10,17,2555,2075,1.72,2.1,False,True,False,False,True,False,False,False,True,False,False,False,False,7,6,3,6,4,6,3,6,0,0
19000,5,De,Pospisil,De,28,94,1485,642,1.44,2.75,False,True,False,False,True,False,False,False,True,False,False,False,False,7,6,6,3,6,2,0,0,0,0
19001,5,Auger-Aliassime,Thiem,Thiem,21,3,1806,7135,3.0,1.4,False,True,False,False,True,False,False,False,True,False,False,False,False,6,7,1,6,1,6,0,0,0,0
19002,5,Rublev,Berrettini,Rublev,14,8,2234,2940,2.0,1.8,False,True,False,False,True,False,False,False,True,False,False,False,False,4,6,6,3,6,3,6,3,0,0
19003,5,Tiafoe,Medvedev,Medvedev,82,5,700,5890,6.0,1.12,False,True,False,False,True,False,False,False,True,False,False,False,False,4,6,1,6,0,6,0,0,0,0
19004,5,Zverev,Coric,Zverev,7,32,3630,1355,1.36,3.2,False,True,False,False,True,False,False,False,False,True,False,False,False,1,6,7,6,7,6,6,3,0,0
19005,5,Shapovalov,Carreno,Carreno,17,27,2075,1500,1.66,2.2,False,True,False,False,True,False,False,False,False,True,False,False,False,6,3,6,7,6,7,6,0,3,6
19006,5,Medvedev,Rublev,Medvedev,5,14,5890,2234,1.25,4.0,False,True,False,False,True,False,False,False,False,True,False,False,False,7,6,6,3,7,6,0,0,0,0
19007,5,De,Thiem,Thiem,28,3,1485,7135,5.0,1.16,False,True,False,False,True,False,False,False,False,True,False,False,False,1,6,2,6,4,6,0,0,0,0
19008,5,Zverev,Carreno,Zverev,7,27,3630,1500,1.36,3.2,False,True,False,False,True,False,False,False,False,False,False,True,False,3,6,2,6,6,3,6,4,6,3
19009,5,Medvedev,Thiem,Thiem,5,3,5890,7135,1.8,2.0,False,True,False,False,True,False,False,False,False,False,False,True,False,2,6,6,7,6,7,0,0,0,0
19010,5,Thiem,Zverev,Thiem,3,7,7135,3630,1.25,4.0,False,True,False,False,True,False,False,False,False,False,False,False,True,2,6,4,6,6,4,6,3,7,6
19011,3,Auger-Aliassime,Krajinovic,Krajinovic,20,29,1976,1583,2.37,1.53,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,5,7,0,0,0,0,0,0
19012,3,Ruud,Khachanov,Ruud,34,16,1359,2200,1.9,1.9,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,3,6,6,1,0,0,0,0
19013,3,Mager,Dimitrov,Dimitrov,85,22,713,1885,2.75,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,1,6,0,0,0,0,0,0
19014,3,Cilic,Bublik,Cilic,40,56,1225,965,1.3,3.4,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,6,2,6,4,0,0,0,0
19015,3,Garin,Coric,Coric,21,26,1900,1670,1.7,2.05,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,4,6,0,0,0,0,0,0
19016,3,Sonego,Basilashvili,Sonego,47,32,1030,1395,1.36,3.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,6,1,0,0,0,0,0,0
19017,3,Anderson,Humbert,Humbert,119,42,500,1146,1.53,2.37,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,6,7,0,0,0,0,0,0
19018,3,Hurkacz,Evans,Hurkacz,31,33,1398,1384,1.66,2.1,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,3,6,7,5,0,0,0,0
19019,3,Ramos-Vinolas,Nishikori,Nishikori,44,35,1130,1345,2.62,1.44,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
19020,3,Sinner,Paire,Sinner,81,24,743,1738,1.25,3.75,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,6,1,0,0,0,0,0,0
19021,3,Fritz,Travaglia,Travaglia,28,84,1625,719,1.57,2.25,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
19022,3,Rublev,Bagnis,Rublev,12,135,2414,426,1.18,4.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
19023,3,Sousa,Millman,Millman,74,43,776,1131,2.5,1.5,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,6,7,0,0,0,0,0,0
19024,3,Coria,Struff,Coria,104,30,607,1450,3.5,1.28,False,True,True,False,False,True,False,False,False,False,False,False,False,6,1,7,6,0,0,0,0,0,0
19025,3,De,Koepfer,Koepfer,27,97,1665,652,1.36,3.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,3,6,6,7,0,0,0,0
19026,3,Caruso,Sandgren,Caruso,87,49,703,1013,2.25,1.57,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,6,3,7,6,0,0,0,0
19027,3,Querrey,Martinez,Martinez,46,109,1045,548,3.25,1.33,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,6,7,0,0,0,0,0,0
19028,3,Lajovic,Davidovich,Lajovic,25,70,1695,801,2.75,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
19029,3,Pella,Shapovalov,Shapovalov,37,14,1310,2345,1.9,1.9,False,True,True,False,False,True,False,False,False,False,False,False,False,2,6,3,6,0,0,0,0,0,0
19030,3,Nishioka,Kecmanovic,Nishioka,50,39,1007,1258,2.75,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,1,0,0,0,0,0,0
19031,3,Edmund,Cecchinato,Cecchinato,45,113,1085,526,1.8,1.95,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,6,7,2,6,0,0,0,0
19032,3,Raonic,Mannarino,Raonic,19,38,1995,1271,1.18,4.5,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,6,2,0,0,0,0,0,0
19033,3,Wawrinka,Musetti,Musetti,17,249,2185,207,1.28,3.5,False,True,True,False,False,True,False,False,False,False,False,False,False,0,6,6,7,0,0,0,0,0,0
19034,3,Berrettini,Coria,Berrettini,8,104,2940,607,1.18,4.5,False,True,True,False,False,False,True,False,False,False,False,False,False,7,5,6,1,0,0,0,0,0,0
19035,3,Goffin,Cilic,Cilic,11,40,2555,1225,1.4,2.75,False,True,True,False,False,False,True,False,False,False,False,False,False,2,6,2,6,0,0,0,0,0,0
19036,3,Travaglia,Coric,Travaglia,84,26,719,1670,2.62,1.44,False,True,True,False,False,False,True,False,False,False,False,False,False,7,6,7,5,0,0,0,0,0,0
19037,3,Caruso,Djokovic,Djokovic,87,1,703,10860,13.0,1.04,False,True,True,False,False,False,True,False,False,False,False,False,False,3,6,2,6,0,0,0,0,0,0
19038,3,Sinner,Tsitsipas,Sinner,81,6,743,5175,3.5,1.28,False,True,True,False,False,False,True,False,False,False,False,False,False,6,1,6,7,6,2,0,0,0,0
19039,3,Cecchinato,Krajinovic,Krajinovic,113,29,526,1583,3.0,1.36,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,1,6,0,0,0,0,0,0
19040,3,Dimitrov,Nishioka,Dimitrov,22,50,1885,1007,1.44,2.62,False,True,True,False,False,False,True,False,False,False,False,False,False,6,1,6,0,0,0,0,0,0,0
19041,3,Carreno,Nadal,Nadal,18,2,2130,9850,11.0,1.05,False,True,True,False,False,False,True,False,False,False,False,False,False,1,6,1,6,0,0,0,0,0,0
19042,3,Shapovalov,Martinez,Shapovalov,14,109,2345,548,1.25,3.75,False,True,True,False,False,False,True,False,False,False,False,False,False,6,4,6,4,0,0,0,0,0,0
19043,3,Millman,Schwartzman,Schwartzman,43,15,1131,2265,3.4,1.3,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,6,7,0,0,0,0,0,0
19044,3,Lajovic,Raonic,Lajovic,25,19,1695,1995,3.0,1.36,False,True,True,False,False,False,True,False,False,False,False,False,False,7,6,4,6,6,2,0,0,0,0
19045,3,Fognini,Humbert,Humbert,13,42,2400,1146,2.0,1.72,False,True,True,False,False,False,True,False,False,False,False,False,False,5,7,6,7,0,0,0,0,0,0
19046,3,Hurkacz,Rublev,Hurkacz,31,12,1398,2414,4.33,1.2,False,True,True,False,False,False,True,False,False,False,False,False,False,7,6,3,6,6,2,0,0,0,0
19047,3,Sonego,Ruud,Ruud,47,34,1030,1359,3.0,1.36,False,True,True,False,False,False,True,False,False,False,False,False,False,3,6,4,6,0,0,0,0,0,0
19048,3,Musetti,Nishikori,Musetti,249,35,207,1345,1.8,1.95,False,True,True,False,False,False,True,False,False,False,False,False,False,6,3,6,4,0,0,0,0,0,0
19049,3,Monfils,Koepfer,Koepfer,9,97,2860,652,1.4,2.75,False,True,True,False,False,False,True,False,False,False,False,False,False,2,6,4,6,0,0,0,0,0,0
19050,3,Berrettini,Travaglia,Berrettini,8,84,2940,719,1.25,3.75,False,True,True,False,False,False,False,True,False,False,False,False,False,7,6,7,6,0,0,0,0,0,0
19051,3,Sinner,Dimitrov,Dimitrov,81,22,743,1885,1.8,1.95,False,True,True,False,False,False,False,True,False,False,False,False,False,6,4,4,6,4,6,0,0,0,0
19052,3,Shapovalov,Humbert,Shapovalov,14,42,2345,1146,1.33,3.25,False,True,True,False,False,False,False,True,False,False,False,False,False,6,7,6,1,6,4,0,0,0,0
19053,3,Cilic,Ruud,Ruud,40,34,1225,1359,2.1,1.66,False,True,True,False,False,False,False,True,False,False,False,False,False,2,6,6,7,0,0,0,0,0,0
19054,3,Djokovic,Krajinovic,Djokovic,1,29,10860,1583,1.16,5.0,False,True,True,False,False,False,False,True,False,False,False,False,False,7,6,6,3,0,0,0,0,0,0
19055,3,Musetti,Koepfer,Koepfer,249,97,207,652,1.36,3.0,False,True,True,False,False,False,False,True,False,False,False,False,False,4,6,0,6,0,0,0,0,0,0
19056,3,Schwartzman,Hurkacz,Schwartzman,15,31,2265,1398,1.5,2.5,False,True,True,False,False,False,False,True,False,False,False,False,False,3,6,6,2,6,4,0,0,0,0
19057,3,Lajovic,Nadal,Nadal,25,2,1695,9850,17.0,1.02,False,True,True,False,False,False,False,True,False,False,False,False,False,1,6,3,6,0,0,0,0,0,0
19058,3,Ruud,Berrettini,Ruud,34,8,1359,2940,2.37,1.57,False,True,True,False,False,False,False,False,False,True,False,False,False,4,6,6,3,7,6,0,0,0,0
19059,3,Koepfer,Djokovic,Djokovic,97,1,652,10860,15.0,1.03,False,True,True,False,False,False,False,False,False,True,False,False,False,3,6,6,4,3,6,0,0,0,0
19060,3,Shapovalov,Dimitrov,Shapovalov,14,22,2345,1885,2.0,1.8,False,True,True,False,False,False,False,False,False,True,False,False,False,6,2,3,6,6,2,0,0,0,0
19061,3,Nadal,Schwartzman,Schwartzman,2,15,9850,2265,1.03,15.0,False,True,True,False,False,False,False,False,False,True,False,False,False,2,6,5,7,0,0,0,0,0,0
19062,3,Djokovic,Ruud,Djokovic,1,34,10860,1359,1.16,5.0,False,True,True,False,False,False,False,False,False,False,False,True,False,7,5,6,3,0,0,0,0,0,0
19063,3,Shapovalov,Schwartzman,Schwartzman,14,15,2345,2265,2.3,1.61,False,True,True,False,False,False,False,False,False,False,False,True,False,4,6,7,5,6,7,0,0,0,0
19064,3,Djokovic,Schwartzman,Djokovic,1,15,10860,2265,1.16,5.0,False,True,True,False,False,False,False,False,False,False,False,False,True,7,5,6,3,0,0,0,0,0,0
19065,3,Fritz,Cuevas,Cuevas,29,64,1625,857,1.75,2.0,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,2,6,0,0,0,0,0,0
19066,3,Vesely,Simon,Vesely,75,52,785,1005,1.8,1.95,False,True,True,False,False,True,False,False,False,False,False,False,False,7,5,6,2,0,0,0,0,0,0
19067,3,Anderson,Paul,Paul,118,59,510,894,2.25,1.57,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,6,0,4,6,0,0,0,0
19068,3,Rublev,Sandgren,Rublev,14,48,2414,1048,1.28,3.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,6,3,0,0,0,0,0,0
19069,3,Nishikori,Garin,Garin,35,22,1345,1910,2.0,1.75,False,True,True,False,False,True,False,False,False,False,False,False,False,0,6,3,6,0,0,0,0,0,0
19070,3,Bautista,Basilashvili,Bautista,11,33,2620,1395,1.16,5.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,3,0,0,0,0,0,0
19071,3,Nishioka,Koepfer,Koepfer,50,66,1017,849,2.37,1.53,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,6,4,1,6,0,0,0,0
19072,3,Hanfmann,Monfils,Hanfmann,103,9,642,2860,1.95,1.8,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,3,0,0,0,0,0,0
19073,3,Kohlschreiber,Fognini,Fognini,85,15,729,2400,1.61,2.2,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,1,6,5,7,0,0,0,0
19074,3,Auger-Aliassime,Sonego,Auger-Aliassime,21,46,1976,1075,1.4,2.75,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,7,6,0,0,0,0,0,0
19075,3,Ramos-Vinolas,Bublik,Bublik,44,56,1130,965,1.57,2.25,False,True,True,False,False,True,False,False,False,False,False,False,False,2,6,6,7,0,0,0,0,0,0
19076,3,Khachanov,Struff,Khachanov,16,32,2200,1450,1.66,2.1,False,True,True,False,False,True,False,False,False,False,False,False,False,7,6,4,6,7,5,0,0,0,0
19077,3,Medvedev,Humbert,Humbert,5,41,5890,1216,1.18,4.5,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,3,6,0,0,0,0,0,0
19078,3,Lajovic,Mannarino,Lajovic,24,38,1740,1271,1.28,3.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,1,0,0,0,0,0,0
19079,3,Paire,Ruud,Ruud,25,30,1738,1604,5.0,1.16,False,True,True,False,False,True,False,False,False,False,False,False,False,4,6,0,2,0,0,0,0,0,0
19080,3,Tsitsipas,Evans,Tsitsipas,6,34,5175,1384,1.14,5.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,3,6,1,0,0,0,0,0,0
19081,3,Hanfmann,Garin,Garin,103,22,642,1910,2.2,1.61,False,True,True,False,False,False,True,False,False,False,False,False,False,2,6,6,7,0,0,0,0,0,0
19082,3,Rublev,Paul,Rublev,14,59,2414,894,1.16,5.0,False,True,True,False,False,False,True,False,False,False,False,False,False,6,1,3,6,6,2,0,0,0,0
19083,3,Auger-Aliassime,Bublik,Bublik,21,56,1976,965,1.2,4.33,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,2,6,0,0,0,0,0,0
19084,3,Bautista,Koepfer,Bautista,11,66,2620,849,1.25,3.75,False,True,True,False,False,False,True,False,False,False,False,False,False,6,3,3,6,6,3,0,0,0,0
19085,3,Khachanov,Lajovic,Lajovic,16,24,2200,1740,1.8,1.95,False,True,True,False,False,False,True,False,False,False,False,False,False,1,6,2,6,0,0,0,0,0,0
19086,3,Tsitsipas,Cuevas,Tsitsipas,6,64,5175,857,1.2,4.33,False,True,True,False,False,False,True,False,False,False,False,False,False,7,5,6,4,0,0,0,0,0,0
19087,3,Vesely,Humbert,Humbert,75,41,785,1216,2.37,1.53,False,True,True,False,False,False,True,False,False,False,False,False,False,4,6,3,6,0,0,0,0,0,0
19088,3,Ruud,Fognini,Ruud,30,15,1604,2400,1.44,2.62,False,True,True,False,False,False,True,False,False,False,False,False,False,6,3,6,3,0,0,0,0,0,0
19089,3,Bautista,Rublev,Rublev,11,14,2620,2414,2.1,1.66,False,True,True,False,False,False,False,False,False,True,False,False,False,2,6,5,7,0,0,0,0,0,0
19090,3,Tsitsipas,Lajovic,Tsitsipas,6,24,5175,1740,1.4,2.75,False,True,True,False,False,False,False,False,False,True,False,False,False,7,6,6,2,0,0,0,0,0,0
19091,3,Humbert,Ruud,Ruud,41,30,1216,1604,3.0,1.36,False,True,True,False,False,False,False,False,False,True,False,False,False,5,7,6,3,1,6,0,0,0,0
19092,3,Garin,Bublik,Garin,22,56,1910,965,1.28,3.5,False,True,True,False,False,False,False,False,False,True,False,False,False,3,6,6,4,6,4,0,0,0,0
19093,3,Ruud,Rublev,Rublev,30,14,1604,2414,2.62,1.44,False,True,True,False,False,False,False,False,False,False,False,True,False,4,6,2,6,0,0,0,0,0,0
19094,3,Tsitsipas,Garin,Tsitsipas,6,22,5175,1910,1.33,3.25,False,True,True,False,False,False,False,False,False,False,False,True,False,7,5,3,6,6,4,0,0,0,0
19095,3,Tsitsipas,Rublev,Rublev,6,14,5175,2414,2.05,1.7,False,True,True,False,False,False,False,False,False,False,False,False,True,4,6,6,3,5,7,0,0,0,0
19096,5,Bonzi,Ruusuvuori,Bonzi,227,93,239,686,3.0,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,6,4,4,6,6,4,0,0
19097,5,Seppi,Korda,Korda,98,213,679,252,2.75,1.44,False,True,True,False,False,True,False,False,False,False,False,False,False,2,6,6,4,3,6,3,6,0,0
19098,5,Sinner,Goffin,Sinner,75,13,788,2555,1.9,1.9,False,True,True,False,False,True,False,False,False,False,False,False,False,7,5,6,0,6,3,0,0,0,0
19099,5,Machac,Fritz,Fritz,253,30,205,1625,3.0,1.4,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,6,7,6,1,6,2,3,6
19100,5,Nishikori,Evans,Nishikori,35,34,1345,1384,1.57,2.37,False,True,True,False,False,True,False,False,False,False,False,False,False,1,6,6,1,7,6,1,6,6,4
19101,5,Jung,Coria,Coria,125,99,464,671,3.75,1.28,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,6,7,6,7,0,0,0,0
19102,5,Rodionov,Chardy,Rodionov,170,65,338,860,2.0,1.8,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,4,6,7,6,6,4,10,8
19103,5,Andujar,Travaglia,Travaglia,51,74,1024,794,1.66,2.2,False,True,True,False,False,True,False,False,False,False,False,False,False,3,6,4,6,4,6,0,0,0,0
19104,5,Isner,Benchetrit,Isner,23,217,1805,249,1.25,4.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,1,6,3,0,0,0,0
19105,5,De,Cecchinato,Cecchinato,28,110,1665,551,2.1,1.72,False,True,True,False,False,True,False,False,False,False,False,False,False,6,7,4,6,0,6,0,0,0,0
19106,5,Gombos,Coric,Gombos,106,27,587,1670,6.0,1.12,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,3,6,6,3,6,4,0,0
19107,5,Hoang,Koepfer,Koepfer,126,61,462,886,3.75,1.28,False,True,True,False,False,True,False,False,False,False,False,False,False,2,6,6,3,1,6,1,6,0,0
19108,5,Albot,Thompson,Albot,79,55,772,984,2.5,1.53,False,True,True,False,False,True,False,False,False,False,False,False,False,6,2,6,4,6,1,0,0,0,0
19109,5,Kwon,Paire,Paire,82,26,752,1738,1.72,2.1,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,4,6,4,6,0,0,0,0
19110,5,Londero,Delbonis,Londero,69,81,832,758,2.2,1.66,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,7,6,2,6,1,6,14,12
19111,5,Murray,Wawrinka,Wawrinka,111,17,547,2185,3.4,1.33,False,True,True,False,False,True,False,False,False,False,False,False,False,1,6,3,6,2,6,0,0,0,0
19112,5,Schwartzman,Kecmanovic,Schwartzman,14,41,2505,1258,1.2,4.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,0,6,1,6,3,0,0,0,0
19113,5,Novak,Zverev,Zverev,92,7,698,4650,8.0,1.08,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,2,6,4,6,0,0,0,0
19114,5,Thiem,Cilic,Thiem,3,40,9125,1270,1.1,7.0,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,3,6,3,0,0,0,0
19115,5,Auger-Aliassime,Nishioka,Nishioka,22,52,1976,1017,1.2,4.5,False,True,True,False,False,True,False,False,False,False,False,False,False,5,7,3,6,3,6,0,0,0,0
19116,5,Sock,Opelka,Sock,310,36,140,1312,1.53,2.5,False,True,True,False,False,True,False,False,False,False,False,False,False,6,4,6,4,6,3,0,0,0,0
